fact_unit,2009-06-03,2009-08-28,2009-12-08,2010-03-19,2010-06-04,2010-09-01,2010-12-07,2011-03-18,2011-06-03,2011-09-01,2011-12-06,2012-03-15,2012-06-01,2012-09-05,2012-12-04,2013-03-18,2013-06-05,2013-09-03,2013-09-06,2013-12-06,2014-03-10,2014-06-03,2014-09-02,2014-12-05,2015-03-18,2015-05-28,2015-08-31,2015-12-09,2016-03-23,2016-06-06,2016-08-30,2016-12-01,2017-03-21,2017-05-31,2017-08-31,2017-12-05,2018-03-22,2018-06-08,2018-08-30,2018-12-06,2019-03-25,2019-06-04,2019-09-04,2019-12-05,2020-03-19,2020-06-02,2020-09-02,2020-12-04,2021-03-19,2021-06-03,2021-09-01,2021-12-03,2022-03-14,2022-06-02,2022-08-31,2022-12-06,2023-03-14,2023-06-01,2023-08-29,2023-12-04,2024-06-10,2024-09-03,2024-12-03,2025-03-06,2025-05-29,2025-09-02,2025-11-26
AccountsPayableCurrent / USD,,,62400000.0,62400000.0,67800000.0,67800000.0,67800000.0,67800000.0,76800000.0,76800000.0,76800000.0,76800000.0,89300000.0,89300000.0,89300000.0,89300000.0,94200000.0,94200000.0,94200000.0,94200000.0,94200000.0,84500000.0,84500000.0,84500000.0,84500000.0,100500000.0,100500000.0,100500000.0,100500000.0,119900000.0,119900000.0,119900000.0,119900000.0,93500000.0,93500000.0,93500000.0,93500000.0,94700000.0,94700000.0,94700000.0,94700000.0,101600000.0,101600000.0,101600000.0,101600000.0,83700000.0,83700000.0,83700000.0,83700000.0,122500000.0,122500000.0,122500000.0,122500000.0,121000000.0,121000000.0,121000000.0,121000000.0,102000000.0,102000000.0,102000000.0,102000000.0,100000000.0,100000000.0,100000000.0,242000000.0,242000000.0,242000000.0
AccountsReceivableGross / USD,,,,,,,,316500000.0,,,,363000000.0,,,,432500000.0,,,,,531100000.0,,,,464600000.0,,,,495400000.0,,,,700100000.0,,,,477500000.0,,,,469200000.0,,,,529300000.0,,,,716100000.0,,,,701300000.0,,,,780000000.0,,,,1046000000.0,,,979000000.0,,,
AccountsReceivableNet / USD,,,,,,,,277400000.0,,,,318400000.0,,,,395100000.0,,,,,495100000.0,,,,423700000.0,,,,458900000.0,,,,653600000.0,,,,452300000.0,,,,438200000.0,,,,474300000.0,,,,652300000.0,,,,643100000.0,,,,716000000.0,,,,961000000.0,,,876000000.0,,,
AccountsReceivableNetCurrent / USD,316500000.0,316500000.0,316500000.0,316500000.0,277400000.0,277400000.0,277400000.0,277400000.0,318400000.0,318400000.0,318400000.0,318400000.0,395100000.0,395100000.0,395100000.0,395100000.0,495100000.0,495100000.0,495100000.0,495100000.0,495100000.0,423700000.0,423700000.0,423700000.0,423700000.0,458900000.0,458900000.0,458900000.0,458900000.0,653600000.0,653600000.0,653600000.0,653600000.0,452300000.0,452300000.0,452300000.0,452300000.0,438200000.0,438200000.0,438200000.0,438200000.0,474300000.0,474300000.0,474300000.0,474300000.0,652300000.0,652300000.0,652300000.0,652300000.0,643100000.0,643100000.0,643100000.0,643100000.0,716000000.0,716000000.0,716000000.0,716000000.0,961000000.0,961000000.0,961000000.0,961000000.0,876000000.0,876000000.0,876000000.0,1008000000.0,1008000000.0,1008000000.0
AccruedIncomeTaxesCurrent / USD,,,16700000.0,16700000.0,8400000.0,8400000.0,8400000.0,8400000.0,28600000.0,28600000.0,28600000.0,28600000.0,14400000.0,14400000.0,14400000.0,14400000.0,13900000.0,13900000.0,13900000.0,13900000.0,13900000.0,24300000.0,24300000.0,24300000.0,24300000.0,28200000.0,28200000.0,28200000.0,28200000.0,29400000.0,22900000.0,22900000.0,29400000.0,50000000.0,50000000.0,50000000.0,50000000.0,28000000.0,28000000.0,28000000.0,28000000.0,13200000.0,13200000.0,13200000.0,13200000.0,21200000.0,21200000.0,21200000.0,21200000.0,42600000.0,42600000.0,42600000.0,42600000.0,30000000.0,30000000.0,30000000.0,30000000.0,33000000.0,33000000.0,33000000.0,33000000.0,36000000.0,36000000.0,36000000.0,62000000.0,62000000.0,62000000.0
AccruedIncomeTaxesNoncurrent / USD,,,116900000.0,116900000.0,127200000.0,127200000.0,127200000.0,127200000.0,139100000.0,139100000.0,139100000.0,139100000.0,174800000.0,174800000.0,174800000.0,174800000.0,194200000.0,194200000.0,194200000.0,194200000.0,194200000.0,211800000.0,211800000.0,211800000.0,211800000.0,158800000.0,158800000.0,158800000.0,158800000.0,161400000.0,160200000.0,160200000.0,161400000.0,39300000.0,39300000.0,39300000.0,39300000.0,41600000.0,41600000.0,41600000.0,41600000.0,21500000.0,21500000.0,21500000.0,21500000.0,19100000.0,19100000.0,19100000.0,19100000.0,15900000.0,15900000.0,15900000.0,15900000.0,20000000.0,20000000.0,20000000.0,20000000.0,164000000.0,164000000.0,164000000.0,164000000.0,168000000.0,168000000.0,168000000.0,200000000.0,200000000.0,200000000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,,290800000.0,290800000.0,290800000.0,333500000.0,333500000.0,333500000.0,333500000.0,369500000.0,369500000.0,369500000.0,369500000.0,330900000.0,330900000.0,330900000.0,330900000.0,330900000.0,329000000.0,329000000.0,329000000.0,329000000.0,349000000.0,349000000.0,349000000.0,349000000.0,380900000.0,380900000.0,380900000.0,380900000.0,385500000.0,385500000.0,385500000.0,385500000.0,437000000.0,437000000.0,437000000.0,437000000.0,422200000.0,422200000.0,422200000.0,422200000.0,415000000.0,415000000.0,415000000.0,415000000.0,442700000.0,442700000.0,442700000.0,442700000.0,474000000.0,474000000.0,474000000.0,474000000.0,488000000.0,488000000.0,488000000.0,488000000.0,501000000.0,501000000.0,501000000.0,461000000.0,461000000.0,461000000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-11200000.0,-11200000.0,-11200000.0,-11200000.0,-3500000.0,-3500000.0,-3500000.0,-11200000.0,-600000.0,-600000.0,-600000.0,-3500000.0,5900000.0,5900000.0,5900000.0,-600000.0,-5700000.0,-5700000.0,-5700000.0,-5700000.0,5900000.0,-600000.0,-600000.0,-600000.0,-5700000.0,-53300000.0,-53300000.0,-53300000.0,-53300000.0,-121100000.0,-121100000.0,-121100000.0,-121100000.0,-178500000.0,-178500000.0,-178500000.0,-178500000.0,-123800000.0,-123800000.0,-123800000.0,-123800000.0,-135000000.0,-135000000.0,-135000000.0,-135000000.0,-160300000.0,-160300000.0,-160300000.0,-160300000.0,-125900000.0,-125900000.0,-125900000.0,-125900000.0,-124000000.0,-124000000.0,-124000000.0,-124000000.0,-185000000.0,-185000000.0,-185000000.0,-185000000.0,-234000000.0,-234000000.0,-234000000.0,-285000000.0,-285000000.0,-285000000.0
AdjustmentForAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,1200000.0,1000000.0,3000000.0,7000000.0,4000000.0,4000000.0,9000000.0,16000000.0,12000000.0,18000000.0,28000000.0,24000000.0,13000000.0,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,,99300000.0,,,,89500000.0,,,,,,,,80700000.0,,,,,108800000.0,,,,139800000.0,,,,132200000.0,,,,165600000.0,,,,197200000.0,,,66800000.0,221800000.0,54400000.0,54400000.0,54400000.0,261400000.0,75200000.0,75200000.0,75200000.0,249500000.0,88200000.0,88200000.0,88200000.0,332700000.0,114000000.0,114000000.0,114000000.0,386000000.0,146000000.0,146000000.0,146000000.0,544000000.0,160000000.0,160000000.0,633000000.0,151000000.0,151000000.0,151000000.0
