fact_unit,2009-07-23,2009-10-23,2010-02-18,2010-04-22,2010-08-23,2010-10-22,2011-02-17,2011-04-21,2011-07-21,2011-10-20,2012-02-16,2012-04-26,2012-07-26,2012-10-25,2013-02-15,2013-02-19,2013-04-18,2013-07-25,2013-10-18,2014-02-13,2014-04-24,2014-07-24,2014-10-23,2015-02-19,2015-04-23,2015-07-22,2015-10-23,2016-02-19,2016-05-05,2016-07-29,2016-11-09,2017-02-28,2017-05-02,2017-08-02,2017-11-06,2018-02-26,2018-05-01,2018-08-02,2018-11-01,2019-02-21,2019-05-01,2019-08-02,2019-11-05,2020-02-27,2020-05-07,2020-08-10,2020-11-09,2021-02-16,2021-05-06,2021-08-04,2021-11-04,2022-02-14,2022-05-03,2022-08-04,2022-10-31,2023-02-14,2023-05-02,2023-08-01,2023-11-02,2024-02-13,2024-05-02,2024-07-30,2024-11-07,2025-02-14,2025-05-01,2025-07-31,2025-10-30
AccountsPayableCurrent / USD,,2518000000.0,2518000000.0,1954000000.0,1954000000.0,1954000000.0,1954000000.0,2322000000.0,2322000000.0,2322000000.0,2331000000.0,2692000000.0,2692000000.0,2692000000.0,2692000000.0,2692000000.0,2702000000.0,2702000000.0,2702000000.0,2702000000.0,2960000000.0,2960000000.0,2960000000.0,2960000000.0,3152000000.0,3152000000.0,3152000000.0,3152000000.0,2889000000.0,2889000000.0,2889000000.0,1510000000.0,1744000000.0,1744000000.0,1744000000.0,1744000000.0,1839000000.0,1839000000.0,1839000000.0,1839000000.0,2129000000.0,2129000000.0,2129000000.0,2129000000.0,2043000000.0,976000000.0,976000000.0,976000000.0,599000000.0,599000000.0,599000000.0,599000000.0,732000000.0,732000000.0,732000000.0,732000000.0,962000000.0,962000000.0,962000000.0,962000000.0,982000000.0,982000000.0,982000000.0,982000000.0,948000000.0,948000000.0,948000000.0
AccountsReceivableNetCurrent / USD,1883000000.0,1883000000.0,1883000000.0,1529000000.0,1529000000.0,1529000000.0,1529000000.0,1565000000.0,1565000000.0,1565000000.0,1591000000.0,1571000000.0,1571000000.0,1571000000.0,1571000000.0,1571000000.0,1399000000.0,1399000000.0,1399000000.0,1399000000.0,1221000000.0,1221000000.0,1221000000.0,1221000000.0,1395000000.0,1395000000.0,1395000000.0,1395000000.0,1340000000.0,1340000000.0,1340000000.0,960000000.0,974000000.0,974000000.0,974000000.0,974000000.0,1035000000.0,1035000000.0,1035000000.0,1035000000.0,1047000000.0,1047000000.0,1047000000.0,1047000000.0,967000000.0,583000000.0,583000000.0,583000000.0,328000000.0,328000000.0,328000000.0,328000000.0,367000000.0,367000000.0,367000000.0,367000000.0,506000000.0,506000000.0,506000000.0,506000000.0,675000000.0,675000000.0,675000000.0,675000000.0,689000000.0,689000000.0,689000000.0
AccrualForEnvironmentalLossContingencies / USD,,,,,307000000.0,307000000.0,307000000.0,333000000.0,333000000.0,333000000.0,333000000.0,347000000.0,347000000.0,347000000.0,347000000.0,347000000.0,532000000.0,532000000.0,532000000.0,532000000.0,509000000.0,509000000.0,509000000.0,509000000.0,543000000.0,543000000.0,543000000.0,543000000.0,604000000.0,604000000.0,604000000.0,306000000.0,308000000.0,308000000.0,308000000.0,308000000.0,294000000.0,294000000.0,294000000.0,294000000.0,266000000.0,266000000.0,266000000.0,266000000.0,229000000.0,8000000.0,8000000.0,8000000.0,10000000.0,10000000.0,10000000.0,10000000.0,15000000.0,15000000.0,15000000.0,15000000.0,16000000.0,16000000.0,16000000.0,16000000.0,17000000.0,17000000.0,17000000.0,17000000.0,19000000.0,19000000.0,19000000.0
AccrualForEnvironmentalLossContingenciesPayments1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000000.0,49000000.0,13000000.0,2000000.0,7000000.0,17000000.0,26000000.0,3000000.0,8000000.0,15000000.0,26000000.0,3000000.0,16000000.0,38000000.0,32000000.0,2000000.0,1000000.0,1000000.0,3000000.0,1000000.0,1000000.0,1000000.0,2000000.0,1000000.0,1000000.0,1000000.0,2000000.0,1000000.0,2000000.0,1000000.0,4000000.0,1000000.0,1000000.0,2000000.0,3000000.0,1000000.0,3000000.0,4000000.0
AccruedEnvironmentalLossContingenciesCurrent / USD,,,,,27000000.0,27000000.0,27000000.0,31000000.0,31000000.0,31000000.0,31000000.0,58000000.0,58000000.0,58000000.0,58000000.0,58000000.0,74000000.0,74000000.0,74000000.0,74000000.0,48000000.0,48000000.0,48000000.0,48000000.0,70000000.0,70000000.0,70000000.0,70000000.0,50000000.0,50000000.0,50000000.0,18000000.0,48000000.0,48000000.0,48000000.0,48000000.0,41000000.0,41000000.0,41000000.0,41000000.0,81000000.0,81000000.0,81000000.0,81000000.0,93000000.0,4000000.0,3000000.0,3000000.0,5000000.0,5000000.0,5000000.0,5000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,7000000.0,7000000.0,7000000.0,7000000.0,10000000.0,10000000.0,10000000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-3169000000.0,-3169000000.0,-3169000000.0,-2092000000.0,-2092000000.0,-2092000000.0,-2092000000.0,-1675000000.0,-1675000000.0,-1675000000.0,-1675000000.0,-2627000000.0,-2627000000.0,-2627000000.0,-2627000000.0,-2627000000.0,-3402000000.0,-3402000000.0,-3402000000.0,-3402000000.0,-3659000000.0,-3659000000.0,-3659000000.0,-3659000000.0,-4677000000.0,-4677000000.0,-4677000000.0,-4677000000.0,-5431000000.0,-5431000000.0,-5431000000.0,-5431000000.0,-2568000000.0,-2568000000.0,-2568000000.0,-2568000000.0,-2644000000.0,-2644000000.0,-2644000000.0,-2644000000.0,-2926000000.0,-2926000000.0,-2926000000.0,-2926000000.0,-3329000000.0,-3329000000.0,-3329000000.0,-3329000000.0,-1943000000.0,-1943000000.0,-1943000000.0,-1943000000.0,-1863000000.0,-1863000000.0,-1863000000.0,-1863000000.0,-1841000000.0,-1841000000.0,-1841000000.0,-1841000000.0,-1830000000.0,-1830000000.0,-1830000000.0,-1830000000.0,-1878000000.0,-1878000000.0,-1878000000.0
AdditionalPaidInCapital / USD,5850000000.0,5850000000.0,5850000000.0,6608000000.0,6608000000.0,6608000000.0,6608000000.0,7087000000.0,7087000000.0,7087000000.0,7087000000.0,7561000000.0,7561000000.0,7561000000.0,7561000000.0,7561000000.0,7560000000.0,7560000000.0,7560000000.0,7560000000.0,7509000000.0,7509000000.0,7509000000.0,7509000000.0,9284000000.0,9284000000.0,9284000000.0,9284000000.0,10019000000.0,10019000000.0,10019000000.0,10019000000.0,8214000000.0,8214000000.0,8214000000.0,8214000000.0,8266000000.0,8266000000.0,8266000000.0,8266000000.0,8319000000.0,8319000000.0,8319000000.0,8319000000.0,7319000000.0,7319000000.0,7319000000.0,7319000000.0,4668000000.0,4668000000.0,4668000000.0,4668000000.0,4291000000.0,4291000000.0,4291000000.0,4291000000.0,3947000000.0,3947000000.0,3947000000.0,3947000000.0,3682000000.0,3682000000.0,3682000000.0,3682000000.0,3206000000.0,3206000000.0,3206000000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,85000000.0,97000000.0,26000000.0,53000000.0,69000000.0,94000000.0,25000000.0,50000000.0,70000000.0,87000000.0,23000000.0,45000000.0,70000000.0,84000000.0,84000000.0,19000000.0,39000000.0,54000000.0,83000000.0,23000000.0,46000000.0,59000000.0,67000000.0,25000000.0,49000000.0,71000000.0,71000000.0,26000000.0,55000000.0,78000000.0,87000000.0,26000000.0,55000000.0,73000000.0,92000000.0,28000000.0,48000000.0,59000000.0,86000000.0,15000000.0,29000000.0,43000000.0,67000000.0,8000000.0,25000000.0,41000000.0,50000000.0,13000000.0,23000000.0,35000000.0,57000000.0,6000000.0,14000000.0,28000000.0,45000000.0,11000000.0,29000000.0,43000000.0,40000000.0,14000000.0,26000000.0,39000000.0,54000000.0,15000000.0,38000000.0,54000000.0
AllocatedShareBasedCompensationExpenseNetOfTax / USD,,,,,,,,,,,58000000.0,,,,57000000.0,57000000.0,,,,56000000.0,,,,46000000.0,,,,48000000.0,,,,47000000.0,,,,51000000.0,,,,51000000.0,,,,36000000.0,,,,31000000.0,,,,63000000.0,,,,42000000.0,,,,36000000.0,,,,49000000.0,,,
AllowanceForDoubtfulAccountsReceivableCurrent / USD,65000000.0,65000000.0,65000000.0,70000000.0,70000000.0,70000000.0,70000000.0,45000000.0,45000000.0,45000000.0,46000000.0,46000000.0,46000000.0,46000000.0,46000000.0,46000000.0,39000000.0,39000000.0,39000000.0,39000000.0,20000000.0,20000000.0,20000000.0,20000000.0,14000000.0,14000000.0,14000000.0,14000000.0,13000000.0,13000000.0,13000000.0,8000000.0,13000000.0,13000000.0,13000000.0,13000000.0,8000000.0,8000000.0,8000000.0,8000000.0,4000000.0,4000000.0,4000000.0,4000000.0,3000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
