fact_unit,2010-08-11,2010-11-10,2011-02-28,2011-05-10,2011-08-09,2011-11-08,2012-02-27,2012-05-08,2012-08-07,2012-11-06,2013-02-27,2013-05-07,2013-08-07,2013-11-04,2014-02-26,2014-05-05,2014-07-31,2014-10-29,2015-02-25,2015-05-05,2015-08-04,2015-11-03,2016-02-24,2016-05-03,2016-08-02,2016-11-01,2017-02-23,2017-05-02,2017-08-01,2017-10-31,2018-02-21,2018-05-01,2018-07-31,2018-10-30,2019-02-27,2019-04-30,2019-07-30,2019-10-29,2020-02-26,2020-05-01,2020-07-28,2020-10-27,2021-02-25,2021-05-04,2021-08-03,2021-11-02,2022-02-23,2022-05-03,2022-08-02,2022-11-01,2023-02-22,2023-05-02,2023-08-01,2023-10-31,2024-02-21,2024-04-30,2024-07-30,2024-10-29,2025-02-26,2025-04-29,2025-07-29,2025-10-28
AccountsPayableCurrent / USD,689800000.0,689800000.0,689800000.0,748200000.0,748200000.0,748200000.0,748200000.0,736500000.0,736500000.0,736500000.0,736500000.0,804300000.0,804300000.0,804300000.0,804300000.0,889500000.0,889500000.0,889500000.0,889500000.0,797800000.0,797800000.0,797800000.0,797800000.0,814600000.0,814600000.0,814600000.0,814600000.0,841900000.0,841900000.0,841900000.0,841900000.0,1007200000.0,1007200000.0,1007200000.0,1007200000.0,1030500000.0,1030500000.0,1030500000.0,1030500000.0,1066100000.0,1066100000.0,1066100000.0,1066100000.0,1050900000.0,1050900000.0,1050900000.0,1050900000.0,1298800000.0,1298800000.0,1298800000.0,1298800000.0,1339300000.0,1339300000.0,1339300000.0,1339300000.0,1277100000.0,1277100000.0,1277100000.0,1277100000.0,1340700000.0,1340700000.0,1340700000.0
AccountsReceivableNetCurrent / USD,918600000.0,918600000.0,918600000.0,996100000.0,996100000.0,996100000.0,996100000.0,877100000.0,877100000.0,877100000.0,877100000.0,972800000.0,972800000.0,972800000.0,972800000.0,1016500000.0,1016500000.0,1016500000.0,1016500000.0,958100000.0,958100000.0,958100000.0,958100000.0,964700000.0,964700000.0,964700000.0,964700000.0,1001000000.0,1001000000.0,1001000000.0,1001000000.0,1180300000.0,1180300000.0,1180300000.0,1180300000.0,1189700000.0,1189700000.0,1189700000.0,1189700000.0,1212200000.0,1212200000.0,1212200000.0,1212200000.0,1235200000.0,1235200000.0,1235200000.0,1235200000.0,1424500000.0,1424500000.0,1424500000.0,1424500000.0,1374400000.0,1374400000.0,1374400000.0,1374400000.0,1414900000.0,1414900000.0,1414900000.0,1414900000.0,1466200000.0,1466200000.0,1466200000.0
AccrualForEnvironmentalLossContingencies / USD,,,,,46300000.0,46300000.0,51500000.0,40600000.0,40600000.0,40600000.0,46300000.0,32500000.0,32500000.0,32500000.0,40600000.0,29600000.0,29600000.0,29600000.0,32500000.0,26200000.0,26200000.0,26200000.0,29600000.0,17700000.0,17700000.0,17700000.0,26200000.0,21300000.0,21300000.0,21300000.0,17700000.0,21100000.0,21100000.0,21100000.0,21300000.0,20000000.0,20000000.0,20000000.0,21100000.0,21400000.0,21400000.0,21400000.0,20000000.0,21100000.0,21100000.0,21100000.0,21400000.0,21900000.0,21900000.0,21900000.0,21100000.0,24300000.0,24300000.0,24300000.0,21900000.0,24500000.0,24500000.0,24500000.0,24300000.0,13000000.0,13000000.0,13000000.0
AccrualForEnvironmentalLossContingenciesPayments1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,5900000.0,9700000.0,1700000.0,3500000.0,4700000.0,8000000.0,1500000.0,3000000.0,4400000.0,6000000.0,1100000.0,2800000.0,4100000.0,5000000.0,1200000.0,2400000.0,2700000.0,6000000.0,600000.0,1200000.0,1600000.0,3300000.0,500000.0,900000.0,1300000.0,2100000.0,800000.0,1200000.0,1600000.0,2000000.0,2000000.0,5100000.0,9100000.0,2300000.0,700000.0,1400000.0,3900000.0
AccruedEnvironmentalLossContingenciesCurrent / USD,,,,,12000000.0,11000000.0,11000000.0,11000000.0,8000000.0,11000000.0,10000000.0,10000000.0,9000000.0,10000000.0,10000000.0,10000000.0,10000000.0,11000000.0,10000000.0,10000000.0,11000000.0,8000000.0,10000000.0,7000000.0,7000000.0,7000000.0,7000000.0,8000000.0,8000000.0,8000000.0,8000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,10000000.0,10000000.0,10000000.0,10000000.0,9000000.0,9000000.0,9000000.0,9000000.0,2000000.0,2000000.0,2000000.0,2000000.0,9000000.0,9000000.0,9000000.0,9000000.0,11000000.0,11000000.0,11000000.0,11000000.0,5000000.0,5000000.0,5000000.0
AccruedIncomeTaxesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,45100000.0,,,,37900000.0,,,,49200000.0,,,,58100000.0,,,,71400000.0,,,,86300000.0,,,,74900000.0,,,,76200000.0,,,,57600000.0,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,1853200000.0,1853200000.0,,1923300000.0,1923300000.0,1923300000.0,1923300000.0,1788600000.0,1788600000.0,1788600000.0,1788600000.0,1855600000.0,1855600000.0,1855600000.0,1855600000.0,1778300000.0,1778300000.0,1778300000.0,1780300000.0,1779200000.0,1779200000.0,1779200000.0,1779200000.0,1752000000.0,1752000000.0,1752000000.0,1752000000.0,1746200000.0,1746200000.0,1746200000.0,1746200000.0,1903000000.0,1903000000.0,1903000000.0,1903000000.0,1916300000.0,1916300000.0,1916300000.0,1916300000.0,1960900000.0,1960900000.0,1960900000.0,1960900000.0,2132600000.0,2132600000.0,2132600000.0,2132600000.0,2148500000.0,2148500000.0,2148500000.0,,2207500000.0,2207500000.0,2207500000.0,,2344600000.0,2344600000.0,2344600000.0,,2406800000.0,2406800000.0,2406800000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-145200000.0,-145200000.0,-145200000.0,-142900000.0,-142900000.0,-142900000.0,-142900000.0,-263200000.0,-263200000.0,-263200000.0,-263200000.0,-278000000.0,-278000000.0,-278000000.0,-278000000.0,-278000000.0,-278000000.0,-278000000.0,-278000000.0,-281100000.0,-281100000.0,-281200000.0,-288400000.0,-545500000.0,-545500000.0,-545500000.0,-545500000.0,-683000000.0,-683000000.0,-683000000.0,-683000000.0,-751900000.0,-751900000.0,-751900000.0,-751900000.0,-680500000.0,-680500000.0,-680500000.0,-680500000.0,-682000000.0,-682000000.0,-682000000.0,-348100000.0,-349600000.0,-349600000.0,-349600000.0,-349600000.0,-282900000.0,-282900000.0,-282900000.0,-282900000.0,-364000000.0,-364000000.0,-364000000.0,-364000000.0,-408100000.0,-408100000.0,-408100000.0,-408100000.0,-456100000.0,-456100000.0,-456100000.0
AdditionalPaidInCapitalCommonStock / USD,722900000.0,722900000.0,722900000.0,768000000.0,768000000.0,768000000.0,768000000.0,778600000.0,778600000.0,778600000.0,778600000.0,801800000.0,801800000.0,801800000.0,801800000.0,812300000.0,812300000.0,812300000.0,812300000.0,823900000.0,823900000.0,823900000.0,823900000.0,834000000.0,834000000.0,834000000.0,834000000.0,852000000.0,852000000.0,852000000.0,852000000.0,862600000.0,862600000.0,862600000.0,862600000.0,872000000.0,872000000.0,872000000.0,872000000.0,874000000.0,874000000.0,874000000.0,874000000.0,862100000.0,862100000.0,862100000.0,862100000.0,862300000.0,862300000.0,862300000.0,862300000.0,879300000.0,879300000.0,879300000.0,879300000.0,854500000.0,854500000.0,854500000.0,854500000.0,840600000.0,840600000.0,840600000.0
AdjustmentForAmortization / USD,38600000.0,55800000.0,73800000.0,17700000.0,35800000.0,55500000.0,79700000.0,17900000.0,38700000.0,57900000.0,74700000.0,18900000.0,35400000.0,52900000.0,78500000.0,16500000.0,33800000.0,50800000.0,70500000.0,16400000.0,33400000.0,49500000.0,69000000.0,16100000.0,31800000.0,47500000.0,66100000.0,15300000.0,30800000.0,46700000.0,63100000.0,15800000.0,31100000.0,42200000.0,62600000.0,10200000.0,20200000.0,29800000.0,52100000.0,9600000.0,19000000.0,28100000.0,39500000.0,10700000.0,23200000.0,36100000.0,38700000.0,14400000.0,28800000.0,48600000.0,51100000.0,28200000.0,57000000.0,85000000.0,76800000.0,27500000.0,54800000.0,82900000.0,113300000.0,28300000.0,57200000.0,86500000.0
