fact_unit,2010-08-05,2010-11-04,2011-02-24,2011-05-05,2011-08-09,2011-11-04,2012-02-24,2012-05-04,2012-08-03,2012-11-02,2013-02-22,2013-03-22,2013-05-03,2013-05-23,2013-08-02,2013-11-07,2014-02-21,2014-05-02,2014-08-01,2014-10-31,2015-02-25,2015-05-01,2015-07-31,2015-10-30,2016-02-26,2016-05-06,2016-07-29,2016-10-28,2017-02-24,2017-04-27,2017-07-27,2017-10-26,2018-02-23,2018-05-03,2018-08-02,2018-09-26,2018-11-01,2019-02-21,2019-05-03,2019-08-01,2019-10-31,2020-02-20,2020-05-07,2020-07-30,2020-10-29,2021-02-18,2021-04-29,2021-07-29,2021-10-28,2022-02-17,2022-04-28,2022-07-28,2022-10-27,2023-02-14,2023-04-27,2023-07-27,2023-10-26,2024-02-09,2024-05-02,2024-08-01,2024-10-31,2025-02-07,2025-05-01,2025-07-31,2025-10-30
ConstructionInProgressExpendituresIncurredButNotYetPaid / USD,4528000.0,2476000.0,3416000.0,5451000.0,2139000.0,2165000.0,1209000.0,7467000.0,6775000.0,8864000.0,3139000.0,3070000.0,10027000.0,7610000.0,6818000.0,6392000.0,,,,,,,,,,,,,,,,,,,,,,,,22109000.0,19476000.0,7852000.0,15155000.0,21063000.0,14652000.0,8581000.0,25878000.0,18991000.0,41443000.0,9298000.0,32781000.0,30771000.0,18484000.0,19625000.0,38191000.0,31803000.0,30175000.0,15123000.0,31492000.0,39144000.0,26519000.0,16484000.0,28643000.0,35993000.0,39047000.0
ConstructionInProgressGross / USD,10517000.0,10517000.0,10517000.0,11501000.0,11501000.0,11501000.0,11501000.0,53790000.0,53790000.0,53790000.0,53790000.0,41635000.0,52455000.0,50844000.0,52455000.0,52455000.0,166048000.0,,,,,,,,,,,,,,,,,,,,,,,59506000.0,59506000.0,59506000.0,116424000.0,116424000.0,116424000.0,116424000.0,283477000.0,283477000.0,283477000.0,283477000.0,247970000.0,247970000.0,247970000.0,247970000.0,332035000.0,332035000.0,332035000.0,332035000.0,385405000.0,385405000.0,385405000.0,385405000.0,470282000.0,470282000.0,470282000.0
ConversionOfStockAmountConverted1 / USD,,,,,1190000.0,1219000.0,1132000.0,2071000.0,2878000.0,3004000.0,1266000.0,,28000.0,,2516000.0,2672000.0,,,,,,,,,,,,,,,,,,,,,,,,3118000.0,4282000.0,1602000.0,336000.0,1157000.0,1993000.0,4443000.0,450000.0,450000.0,471000.0,2366000.0,232000.0,22164000.0,33272000.0,502000.0,193000.0,193000.0,500000.0,43292000.0,479000.0,531000.0,894000.0,2118000.0,594000.0,2603000.0,3529000.0
DebtInstrumentInterestRateEffectivePercentage / pure,,,,,0.038,0.039,0.037,0.038,0.038,0.037,0.038,0.038,0.036,0.036,0.035,0.032,0.038,0.038,0.038,0.037,0.039,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.035,0.035,0.035,0.036,0.036,0.037,0.036,0.037,0.038,0.039,0.038,0.038,0.038,0.038,0.037,0.037,0.036,0.034,0.035,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.036,0.036,0.038,0.038,0.038,0.038,0.038,0.038
DeferredTaxAssetsLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58200000.0,,,58200000.0,,,,,,,,,,,,,,2054000.0,,,,12864000.0,,,,2822000.0,,,,3875000.0,,,
DeferredTaxLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2362000.0,,,,13192000.0,,,,2822000.0,,,,3875000.0,,,
DefinedContributionPlanCostRecognized / USD,,,,,,,161000.0,,,,507000.0,507000.0,,,,,597000.0,,,,668000.0,,,,700000.0,,,,900000.0,,,,1000000.0,,,1000000.0,,2000000.0,,,,2800000.0,,,,3200000.0,,,,3500000.0,,,,3900000.0,,,,4100000.0,,,,4400000.0,,,
DepreciationAndAmortization / USD,,,,,,76094000.0,95078000.0,27216000.0,54140000.0,81103000.0,98384000.0,88651000.0,29718000.0,26755000.0,59228000.0,89701000.0,,32195000.0,,,,,,,,,,,,,,,,,,,,,,243669000.0,368218000.0,493708000.0,122789000.0,246733000.0,371417000.0,489759000.0,126388000.0,253578000.0,381257000.0,496843000.0,131503000.0,263327000.0,397938000.0,510842000.0,133738000.0,267882000.0,404761000.0,533433000.0,138501000.0,277473000.0,424175000.0,542998000.0,143020000.0,288042000.0,434764000.0
DepreciationDepletionAndAmortization / USD,48597000.0,73097000.0,93181000.0,25675000.0,51266000.0,78407000.0,98393000.0,28456000.0,57318000.0,87475000.0,106692000.0,97068000.0,31549000.0,28615000.0,64341000.0,97691000.0,,,,,,,,,,,,,,,,,,,,,,,,244521000.0,369223000.0,494540000.0,123082000.0,247266000.0,372210000.0,490995000.0,126657000.0,254105000.0,381938000.0,497790000.0,131820000.0,263912000.0,398678000.0,511678000.0,133986000.0,268389000.0,405412000.0,534415000.0,138758000.0,277934000.0,424797000.0,544004000.0,143258000.0,288435000.0,435342000.0
DerivativeGainLossOnDerivativeNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-524000.0,4070000.0,19592000.0,-2576000.0,-27638000.0,-15945000.0,-14603000.0,17886000.0,-15108000.0,-1940000.0,11492000.0,2562000.0,11896000.0,-9939000.0,-10364000.0,-4560000.0,4435000.0,9387000.0,-1863000.0,-21107000.0,13092000.0,3806000.0,-14451000.0
DividendsCommonStock / USD,,,-67347000.0,,38157000.0,59201000.0,70076000.0,-22971000.0,-46332000.0,-70027000.0,81247000.0,,27030000.0,,54146000.0,81813000.0,,,,,,,,,,,,,,,,,,,,,,,,209994000.0,,401369000.0,,,,424302000.0,,,,442698000.0,,,,460340000.0,,,,478597000.0,,,,575848000.0,,,
DividendsPreferredStock / USD,,,-12865000.0,,5920000.0,6549000.0,12865000.0,,,,6549000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3688000.0,,,,3688000.0,,,,3688000.0,,,,3688000.0,,,,3688000.0,,,,3688000.0,,,
DividendsPreferredStockCash / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,1844000.0,2766000.0,3688000.0,922000.0,1844000.0,2766000.0,3688000.0,922000.0,1844000.0,2766000.0,3688000.0,922000.0,1844000.0,2766000.0,,,,,3688000.0,,,,3688000.0,,,
EarningsPerShareBasic / USD/shares,0.53,0.64,0.64,0.21,0.25,0.36,0.85,0.25,0.45,0.82,0.57,,0.6,0.57,1.29,2.04,,,,,,,,,,,,,,,,,,,,,,,,0.94,1.4,2.86,0.55,1.09,1.77,1.93,0.31,0.96,1.48,3.07,0.4,2.29,3.01,2.2,0.95,2.77,3.82,4.62,1.16,2.4,3.34,5.49,1.22,2.09,3.07
EarningsPerShareDiluted / USD/shares,0.53,0.64,0.64,0.21,0.25,0.36,0.85,0.24,0.44,0.81,0.56,,0.6,,1.29,2.03,,,,,,,,,,,,,,,,,,,,,,,,0.94,1.4,2.86,0.55,1.09,1.77,1.93,0.31,0.96,1.47,3.07,0.4,2.28,3.01,2.19,0.95,2.76,3.82,4.61,1.16,2.4,3.34,5.48,1.22,2.09,3.07
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount / USD,,,,,,,,,,,,,,,,,,,,,17000.0,,,,17000.0,,,,431000.0,,,,735000.0,,,700000.0,,700000.0,,,,200000.0,,,,500000.0,,,,1000000.0,,,,1700000.0,,,,1500000.0,,,,1300000.0,,,
EmployeeServiceShareBasedCompensationCashFlowEffectCashUsedToSettleAwards / USD,,,,,,,,,,,,,,,,,,,,,995000.0,,,,400000.0,,,,600000.0,,,,1000000.0,,,1000000.0,,2000000.0,,,,4800000.0,,,,2900000.0,,,,3700000.0,,,,5700000.0,,,,9000000.0,,,,14000000.0,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized / USD,,,,,,,,,,,,,,,,,,,,,8454000.0,,,,11000000.0,,,,8100000.0,,,,14100000.0,,,14100000.0,,13500000.0,,,,13900000.0,,,,14300000.0,,,,14000000.0,,,,12100000.0,,,,13100000.0,,,,13700000.0,,,
EmployeeStockOwnershipPlanESOPDeferredSharesFairValue / USD,,,,,,,13900000.0,,,,12900000.0,,,,,,11400000.0,,,,12600000.0,,,,14100000.0,,,,14600000.0,,,,14600000.0,,,14600000.0,,13300000.0,,,,17300000.0,,,,16600000.0,,,,28100000.0,,,,19400000.0,,,,16600000.0,,,,19000000.0,,,
EmployeeStockOwnershipPlanESOPSharesInESOP / shares,,,,,,,222010.0,,,,198732.0,,,,,,186872.0,,,,168816.0,,,,155309.0,,,,149050.91,,,,145598.175,,,145598.175,,139436.0,,,,131165.0,,,,130664.0,,,,122582.0,,,,123687.0,,,,123762.0,,,,122735.0,,,
EntityCommonStockSharesOutstanding / shares,32798079.0,34184668.0,35713654.0,36697716.0,37141780.0,37823957.0,38968730.0,40937133.0,41103516.0,42267542.0,42351885.0,,42723167.0,42723167.0,42735722.0,74776229000.0,74969790.0,75009068000.0,75194824.0,75254249.0,75297357.0,75346684.0,75374868.0,75379381.0,75431785.0,75509754.0,75534086.0,75542172.0,113545231.0,113575534.0,113607733.0,113627014.0,113688972.0,113791411.0,113809954.0,113688972.0,113837767.0,113888340.0,113995608.0,114044489.0,114065859.0,114271414.0,114351140.0,114365203.0,114369812.0,114389362.0,114486784.0,114919922.0,115138323.0,115341027.0,115427606.0,115438832.0,115477018.0,116598821.0,116659693.0,116676966.0,116687501.0,116715633.0,116826006.0,116876199.0,116880291.0,116901778.0,117057714.0,117071138.0,117081742.0
EntityPublicFloat / USD,,,1644134364.0,,,,2480831418.0,,,2480831418.0,2784477789.0,,2784477789.0,2784477789.0,2896227801.0,2896227801.0,2896227801.18,2896227801.18,5492980651.0,5492980651.0,3808853427.0,3808853427.0,,,3628262095.0,,,,6027833767.0,,,,8307075788.0,,,8307075788.0,,8078415417.0,,,,9200000000.0,,,,9100000000.0,,,,13800000000.0,,,,14000000000.0,,,,10700000000.0,,,,11000000000.0,,,
EquitySecuritiesFvNiGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5600000.0,8300000.0,8300000.0,,5600000.0,8300000.0
GainLossOnDispositionOfAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,-21000.0,127386000.0,-13000.0,-13000.0,987000.0,-39000.0,-29000.0,-27000.0,-7000.0,80988000.0,0.0,134828000.0,134515000.0,9000.0,-1000.0,131964000.0,131963000.0,220428000.0,15000.0,14000.0,-61000.0,214762000.0,-2000.0,-25000.0,-25000.0
GainLossOnSaleOfPropertyPlantEquipment / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,-21000.0,127386000.0,-13000.0,-13000.0,987000.0,-39000.0,-29000.0,-27000.0,-7000.0,80988000.0,0.0,134828000.0,134515000.0,9000.0,-1000.0,131964000.0,131963000.0,220428000.0,15000.0,14000.0,-61000.0,214762000.0,-2000.0,-25000.0,-25000.0
GeneralAndAdministrativeExpense / USD,5143000.0,8306000.0,11837000.0,2811000.0,5921000.0,8878000.0,11320000.0,4610000.0,10049000.0,14045000.0,12354000.0,11189000.0,3447000.0,3029000.0,6909000.0,10436000.0,,3239000.0,,,,,,,,,,,,,,,,,,,,,,19343000.0,25723000.0,40194000.0,12337000.0,22735000.0,32960000.0,38855000.0,13264000.0,23821000.0,35181000.0,43845000.0,12979000.0,26093000.0,38763000.0,46858000.0,16323000.0,31903000.0,44091000.0,52884000.0,15923000.0,29805000.0,43329000.0,58833000.0,17045000.0,29716000.0,42444000.0
GeneralPartnersCapitalAccountUnitsIssued / shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100000.0,1100000.0,1100000.0,,1100000.0,1100000.0,1100000.0,,,,
GeneralPartnersCapitalAccountUnitsOutstanding / shares,,,,,,,,,,,,36603000.0,,38455153.0,38544218.0,,42316398.0,42683322.0,42736134.0,42744978.0,74830726.0,75009303.0,75194807.0,75242266.0,75267675.0,75345023.0,75375027.0,75379381.0,75408571.0,75505025.0,75524086.0,75542583.0,113518212.0,113574798.0,113607734.0,113518212.0,113627014.0,113643166.0,113745207.0,113808292.0,113838139.0,113844267.0,113916208.0,114043089.0,114065859.0,114246393.0,114279662.0,114365203.0,114369812.0,114373727.0,114408949.0,114919922.0,115138323.0,115336876.0,115337466.0,115438832.0,115447252.0,115480336.0,116600756.0,116676966.0,116686730.0,116694124.0,116728052.0,116858044.0,116880291.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments / USD,19581000.0,26423000.0,31723000.0,10125000.0,17160000.0,24315000.0,33159000.0,8886000.0,16010000.0,24119000.0,29975000.0,18552000.0,15240000.0,12656000.0,29777000.0,44065000.0,,,,,,,,,,,,,,,,,,,,,,,,113157000.0,168075000.0,341785000.0,66202000.0,130590000.0,213162000.0,231801000.0,38212000.0,116822000.0,179095000.0,368660000.0,49531000.0,275126000.0,364718000.0,265841000.0,111756000.0,324855000.0,448961000.0,563128000.0,140133000.0,292269000.0,405345000.0,646989000.0,148923000.0,254136000.0,372582000.0
IncomeLossFromEquityMethodInvestments / USD,-352000.0,-640000.0,-844000.0,-276000.0,-574000.0,-856000.0,-816000.0,-245000.0,-423000.0,-530000.0,-1149000.0,-1149000.0,-31000.0,-31000.0,-98000.0,-170000.0,,,,,,,,,,,,,,,,,,,,,,,,854000.0,1256000.0,1370000.0,397000.0,832000.0,1210000.0,1832000.0,407000.0,725000.0,1153000.0,1654000.0,332000.0,657000.0,915000.0,1501000.0,379000.0,788000.0,1129000.0,1211000.0,385000.0,767000.0,1214000.0,1579000.0,482000.0,951000.0,1405000.0
IncomeTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1210000.0,1826000.0,2619000.0,641000.0,1323000.0,2814000.0,2611000.0,667000.0,1867000.0,2532000.0,3696000.0,999000.0,3044000.0,5847000.0,3327000.0,-1442000.0,-4494000.0,-5750000.0,13637000.0,944000.0,3805000.0,3596000.0,-6208000.0,1795000.0,2815000.0,3485000.0
IncomeTaxesPaid / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2670000.0,2746000.0,2366000.0,59000.0,2452000.0,2509000.0,2550000.0,34000.0,120000.0,2534000.0,2546000.0,81000.0,2474000.0,2518000.0,2549000.0,0.0,2635000.0,3463000.0,2543000.0,25000.0,3321000.0,3824000.0,3490000.0,,3181000.0,3273000.0
