fact_unit,2010-11-03,2011-02-03,2011-05-03,2011-08-17,2011-10-27,2012-02-01,2012-04-30,2012-08-09,2012-10-31,2013-01-29,2013-01-31,2013-05-02,2013-08-08,2013-10-29,2014-01-28,2014-04-30,2014-08-08,2014-11-03,2015-01-30,2015-04-30,2015-08-12,2015-10-30,2016-01-29,2016-04-29,2016-08-05,2016-10-28,2017-01-26,2017-04-28,2017-08-04,2017-10-27,2018-01-29,2018-05-01,2018-08-03,2018-11-02,2019-02-04,2019-04-30,2019-08-02,2019-11-01,2020-02-05,2020-04-30,2020-08-07,2020-10-29,2021-01-28,2021-04-29,2021-08-06,2021-10-28,2022-01-27,2022-04-28,2022-08-05,2022-10-27,2023-01-25,2023-04-26,2023-08-04,2023-10-27,2024-01-26,2024-04-26,2024-08-02,2024-10-25,2025-01-24,2025-05-02,2025-08-01,2025-10-31
AccountsPayableCurrent / USD,1780000000.0,1780000000.0,1780000000.0,1780000000.0,2063000000.0,2063000000.0,2063000000.0,2063000000.0,2286000000.0,2286000000.0,2286000000.0,2286000000.0,2286000000.0,1690000000.0,1690000000.0,1690000000.0,1690000000.0,1549000000.0,1549000000.0,1549000000.0,1549000000.0,1540000000.0,1540000000.0,1540000000.0,1540000000.0,1517000000.0,1517000000.0,1517000000.0,1517000000.0,1626000000.0,1626000000.0,1626000000.0,1626000000.0,1728000000.0,1728000000.0,1728000000.0,1728000000.0,1420000000.0,1420000000.0,1420000000.0,1420000000.0,1808000000.0,1808000000.0,1808000000.0,1808000000.0,1725000000.0,1725000000.0,1725000000.0,1725000000.0,2058000000.0,2058000000.0,2058000000.0,2058000000.0,1603000000.0,1603000000.0,1603000000.0,1603000000.0,1786000000.0,1786000000.0,1786000000.0,1786000000.0,1604000000.0
AccountsReceivableGrossCurrent / USD,,,,1410000000.0,,,,1505000000.0,,,,,2329000000.0,,,,1678000000.0,,,,1741000000.0,,,,1744000000.0,,,,1327000000.0,,,,1204000000.0,,,,1188000000.0,,,,993000000.0,,,,1120000000.0,,,,1162000000.0,,,,1536000000.0,,,,625000000.0,,,,433000000.0,
AccountsReceivableNetCurrent / USD,1400000000.0,1400000000.0,1400000000.0,1400000000.0,1495000000.0,1495000000.0,1495000000.0,1495000000.0,2319000000.0,2319000000.0,2319000000.0,2319000000.0,2319000000.0,1670000000.0,1670000000.0,1670000000.0,1670000000.0,1729000000.0,1729000000.0,1729000000.0,1729000000.0,1735000000.0,1735000000.0,1735000000.0,1735000000.0,1318000000.0,1318000000.0,1318000000.0,1318000000.0,1199000000.0,1199000000.0,1199000000.0,1199000000.0,1184000000.0,1184000000.0,1184000000.0,1184000000.0,989000000.0,989000000.0,989000000.0,989000000.0,1115000000.0,1115000000.0,1115000000.0,1115000000.0,1158000000.0,1158000000.0,1158000000.0,1158000000.0,1532000000.0,1532000000.0,1532000000.0,1532000000.0,621000000.0,621000000.0,621000000.0,621000000.0,429000000.0,429000000.0,429000000.0,429000000.0,959000000.0
AccruedLiabilitiesCurrent / USD,422000000.0,422000000.0,422000000.0,422000000.0,438000000.0,452000000.0,452000000.0,452000000.0,531000000.0,531000000.0,531000000.0,531000000.0,531000000.0,407000000.0,407000000.0,407000000.0,407000000.0,405000000.0,405000000.0,405000000.0,405000000.0,412000000.0,412000000.0,412000000.0,412000000.0,444000000.0,444000000.0,444000000.0,444000000.0,650000000.0,650000000.0,650000000.0,650000000.0,598000000.0,598000000.0,598000000.0,598000000.0,552000000.0,552000000.0,552000000.0,552000000.0,602000000.0,602000000.0,602000000.0,602000000.0,608000000.0,608000000.0,608000000.0,608000000.0,596000000.0,596000000.0,596000000.0,596000000.0,748000000.0,748000000.0,748000000.0,748000000.0,654000000.0,654000000.0,654000000.0,654000000.0,632000000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,4579000000.0,4579000000.0,4579000000.0,4579000000.0,5138000000.0,5138000000.0,5138000000.0,5138000000.0,5736000000.0,5736000000.0,5736000000.0,5736000000.0,5736000000.0,6275000000.0,6275000000.0,6275000000.0,6275000000.0,6843000000.0,6843000000.0,6843000000.0,6843000000.0,7352000000.0,7352000000.0,7352000000.0,7352000000.0,7724000000.0,7724000000.0,7724000000.0,7724000000.0,7758000000.0,7758000000.0,7758000000.0,7758000000.0,7733000000.0,7733000000.0,7733000000.0,7733000000.0,7966000000.0,7966000000.0,7966000000.0,7966000000.0,8083000000.0,8083000000.0,8083000000.0,8083000000.0,8197000000.0,8197000000.0,8197000000.0,8197000000.0,8420000000.0,8420000000.0,8420000000.0,8420000000.0,8561000000.0,8561000000.0,8561000000.0,8561000000.0,8646000000.0,8646000000.0,8646000000.0,8646000000.0,8673000000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-4000000.0,-4000000.0,-4000000.0,-4000000.0,-6000000.0,-6000000.0,-6000000.0,-6000000.0,-9000000.0,-9000000.0,-9000000.0,-9000000.0,-9000000.0,-9000000.0,-9000000.0,-9000000.0,-9000000.0,-13000000.0,-13000000.0,-13000000.0,-13000000.0,-2000000.0,-2000000.0,-2000000.0,-2000000.0,-25000000.0,-25000000.0,-25000000.0,-25000000.0,-17000000.0,-17000000.0,-17000000.0,-17000000.0,-16000000.0,-16000000.0,-16000000.0,-16000000.0,-34000000.0,-34000000.0,-34000000.0,-34000000.0,-66000000.0,-66000000.0,-66000000.0,-66000000.0,-41000000.0,-41000000.0,-41000000.0,-41000000.0,36000000.0,36000000.0,36000000.0,36000000.0,98000000.0,98000000.0,98000000.0,98000000.0,-2000000.0,-2000000.0,-2000000.0,-2000000.0,-8000000.0
AdditionalPaidInCapitalCommonStock / USD,,,,3851000000.0,,,,3980000000.0,,,,,,,,,5286000000.0,,,,5511000000.0,,,,5734000000.0,,,,5929000000.0,,,,6152000000.0,,,,6377000000.0,,,,6545000000.0,,,,6757000000.0,,,,6977000000.0,,,,7190000000.0,,,,7373000000.0,7471000000.0,7471000000.0,7471000000.0,7471000000.0,7706000000.0
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation / USD,,,,,,,,,,,,,,,,,,,,,,53000000.0,54000000.0,55000000.0,56000000.0,23000000.0,24000000.0,25000000.0,56000000.0,20000000.0,21000000.0,22000000.0,56000000.0,27000000.0,30000000.0,22000000.0,27000000.0,27000000.0,30000000.0,30000000.0,23000000.0,37000000.0,39000000.0,39000000.0,31000000.0,31000000.0,32000000.0,33000000.0,40000000.0,43000000.0,45000000.0,45000000.0,33000000.0,39000000.0,39000000.0,41000000.0,51000000.0,25000000.0,3000000.0,3000000.0,44000000.0,50000000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,13000000.0,26000000.0,38000000.0,83000000.0,12000000.0,26000000.0,38000000.0,57000000.0,17000000.0,36000000.0,36000000.0,56000000.0,51000000.0,27000000.0,57000000.0,87000000.0,51000000.0,42000000.0,73000000.0,106000000.0,76000000.0,,,,118000000.0,,,,,,,,120000000.0,18000000.0,45000000.0,85000000.0,137000000.0,18000000.0,45000000.0,73000000.0,112000000.0,26000000.0,53000000.0,80000000.0,99000000.0,28000000.0,58000000.0,87000000.0,109000000.0,34000000.0,70000000.0,106000000.0,112000000.0,29000000.0,62000000.0,93000000.0,145000000.0,25000000.0,30000000.0,34000000.0,115000000.0,
AdvertisingExpense / USD,,,,48000000.0,,,,23000000.0,,,,,21000000.0,,,,39000000.0,,,,51000000.0,,,,52000000.0,,,,64000000.0,,,,31000000.0,,,,16000000.0,,,,28000000.0,,,,22000000.0,,,,19000000.0,,,,29000000.0,,,,34000000.0,,,,30000000.0,
