fact_unit,2009-08-06,2009-11-05,2010-02-25,2010-05-06,2010-08-06,2010-11-04,2011-02-25,2011-05-04,2011-08-04,2011-11-02,2012-02-24,2012-05-02,2012-08-01,2012-11-07,2013-02-21,2013-05-01,2013-08-07,2013-11-06,2014-02-28,2014-05-09,2014-08-06,2014-11-05,2015-02-20,2015-05-06,2015-08-05,2015-11-04,2016-02-17,2016-05-04,2016-08-03,2016-11-02,2017-02-15,2017-05-03,2017-08-02,2017-11-01,2018-02-21,2018-05-02,2018-08-01,2018-11-07,2019-02-20,2019-05-01,2019-08-07,2019-11-06,2020-02-19,2020-05-06,2020-08-05,2020-10-30,2021-02-17,2021-05-05,2021-08-04,2021-11-03,2022-02-16,2022-05-03,2022-08-02,2022-11-02,2023-02-15,2023-05-09,2023-08-02,2023-11-08,2024-02-28,2024-05-02,2024-08-07,2024-11-06,2025-02-19,2025-05-07,2025-08-06,2025-11-06
AccountsPayableTradeCurrent / USD,1825000000.0,1825000000.0,1612000000.0,1137000000.0,1137000000.0,1137000000.0,1137000000.0,1411000000.0,1411000000.0,1411000000.0,1411000000.0,1471000000.0,1471000000.0,1471000000.0,1471000000.0,1451000000.0,1451000000.0,1451000000.0,1451000000.0,1229000000.0,1229000000.0,1229000000.0,1229000000.0,1400000000.0,1400000000.0,1400000000.0,1400000000.0,906000000.0,906000000.0,906000000.0,906000000.0,642000000.0,642000000.0,642000000.0,642000000.0,819000000.0,633000000.0,633000000.0,633000000.0,662000000.0,563000000.0,563000000.0,530000000.0,428000000.0,428000000.0,428000000.0,428000000.0,242000000.0,242000000.0,242000000.0,242000000.0,500000000.0,500000000.0,500000000.0,500000000.0,859000000.0,859000000.0,859000000.0,859000000.0,760000000.0,760000000.0,760000000.0,760000000.0,806000000.0,806000000.0,806000000.0
AccountsReceivableGrossCurrent / USD,,,,,1220000000.0,1220000000.0,1220000000.0,1212000000.0,1212000000.0,1212000000.0,1212000000.0,1388000000.0,1388000000.0,1388000000.0,1388000000.0,1255000000.0,1255000000.0,1255000000.0,1255000000.0,1531000000.0,1531000000.0,1531000000.0,1531000000.0,1975000000.0,1975000000.0,1975000000.0,1975000000.0,1123000000.0,1123000000.0,1123000000.0,1123000000.0,1374000000.0,1374000000.0,1374000000.0,1374000000.0,1681000000.0,1000000000.0,1000000000.0,1000000000.0,893000000.0,862000000.0,862000000.0,818000000.0,840000000.0,840000000.0,840000000.0,840000000.0,612000000.0,612000000.0,612000000.0,612000000.0,1550000000.0,1550000000.0,1550000000.0,1550000000.0,1776000000.0,1776000000.0,1776000000.0,1776000000.0,1580000000.0,1580000000.0,1580000000.0,1580000000.0,1978000000.0,1978000000.0,1978000000.0
AccountsReceivableNetCurrent / USD,1412000000.0,1412000000.0,1300000000.0,1208000000.0,1208000000.0,1208000000.0,1208000000.0,1202000000.0,1202000000.0,1202000000.0,1202000000.0,1379000000.0,1379000000.0,1379000000.0,1379000000.0,1245000000.0,1245000000.0,1245000000.0,1245000000.0,1520000000.0,1520000000.0,1520000000.0,1520000000.0,1959000000.0,1959000000.0,1959000000.0,1959000000.0,1105000000.0,1105000000.0,1105000000.0,1105000000.0,1356000000.0,1356000000.0,1356000000.0,1356000000.0,1670000000.0,989000000.0,989000000.0,989000000.0,885000000.0,855000000.0,855000000.0,812000000.0,832000000.0,832000000.0,832000000.0,832000000.0,601000000.0,601000000.0,601000000.0,601000000.0,1543000000.0,1543000000.0,1543000000.0,1543000000.0,1767000000.0,1767000000.0,1767000000.0,1767000000.0,1573000000.0,1573000000.0,1573000000.0,1573000000.0,1972000000.0,1972000000.0,1972000000.0
AccruedLiabilitiesCurrentAndNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000000.0,200000000.0,200000000.0
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax / USD,,,,,,,,,,,-302000000.0,-233000000.0,-233000000.0,-233000000.0,-231000000.0,-227000000.0,-227000000.0,-227000000.0,233000000.0,225000000.0,225000000.0,225000000.0,227000000.0,180000000.0,180000000.0,180000000.0,225000000.0,204000000.0,204000000.0,204000000.0,180000000.0,194000000.0,194000000.0,194000000.0,204000000.0,172000000.0,172000000.0,172000000.0,194000000.0,143000000.0,143000000.0,143000000.0,172000000.0,132000000.0,132000000.0,132000000.0,143000000.0,-119000000.0,-119000000.0,-119000000.0,132000000.0,-127000000.0,-127000000.0,-127000000.0,119000000.0,-132000000.0,-132000000.0,-132000000.0,127000000.0,-116000000.0,-116000000.0,-116000000.0,132000000.0,-124000000.0,-124000000.0,-124000000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,383000000.0,383000000.0,383000000.0,1385000000.0,1385000000.0,1385000000.0,1385000000.0,1760000000.0,1760000000.0,1760000000.0,1385000000.0,1951000000.0,2021000000.0,1412000000.0,1760000000.0,1731000000.0,1565000000.0,1879000000.0,1575000000.0,1592000000.0,1326000000.0,1502000000.0,1771000000.0,973000000.0,1270000000.0,993000000.0,1268000000.0,481000000.0,528000000.0,321000000.0,779000000.0,257000000.0,265000000.0,278000000.0,1021000000.0,1067000000.0,1099000000.0,1146000000.0,1054000000.0,1122000000.0,1091000000.0,1164000000.0,1166000000.0,1064000000.0,-117000000.0,-116000000.0,1027000000.0,-118000000.0,-117000000.0,-116000000.0,-119000000.0,-104000000.0,-101000000.0,-100000000.0,-127000000.0,-131000000.0,-130000000.0,-129000000.0,-132000000.0,-115000000.0,-114000000.0,-113000000.0,-116000000.0,-122000000.0,-122000000.0,-122000000.0
AdditionalPaidInCapital / USD,6257000000.0,6257000000.0,6257000000.0,6527000000.0,6527000000.0,6527000000.0,6527000000.0,5601000000.0,5601000000.0,5601000000.0,5601000000.0,3507000000.0,3507000000.0,3507000000.0,3507000000.0,3688000000.0,3688000000.0,3688000000.0,3688000000.0,3780000000.0,3780000000.0,3780000000.0,3780000000.0,4088000000.0,4088000000.0,4088000000.0,4088000000.0,4996000000.0,4996000000.0,4996000000.0,4996000000.0,7237000000.0,7237000000.0,7237000000.0,7237000000.0,7333000000.0,7333000000.0,7333000000.0,7333000000.0,4486000000.0,4486000000.0,4486000000.0,4486000000.0,2735000000.0,2735000000.0,2735000000.0,2735000000.0,2766000000.0,2766000000.0,2766000000.0,2766000000.0,7636000000.0,7636000000.0,7636000000.0,7636000000.0,6921000000.0,6921000000.0,6921000000.0,6921000000.0,5939000000.0,5939000000.0,5939000000.0,5939000000.0,6387000000.0,6387000000.0,6387000000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,104000000.0,139000000.0,131000000.0,49000000.0,103000000.0,140000000.0,196000000.0,41000000.0,75000000.0,103000000.0,260000000.0,36000000.0,72000000.0,105000000.0,158000000.0,37000000.0,75000000.0,111000000.0,159000000.0,32000000.0,62000000.0,92000000.0,179000000.0,47000000.0,84000000.0,120000000.0,121000000.0,48000000.0,89000000.0,129000000.0,151000000.0,99000000.0,123000000.0,142000000.0,165000000.0,30000000.0,69000000.0,96000000.0,168000000.0,36000000.0,89000000.0,114000000.0,126000000.0,46000000.0,70000000.0,92000000.0,140000000.0,20000000.0,39000000.0,70000000.0,116000000.0,41000000.0,61000000.0,80000000.0,88000000.0,20000000.0,43000000.0,65000000.0,99000000.0,23000000.0,48000000.0,70000000.0,88000000.0,24000000.0,51000000.0,75000000.0
AllocatedShareBasedCompensationExpense / USD,,,,,,,212000000.0,,,,209000000.0,,,,188000000.0,,,,181000000.0,40000000.0,79000000.0,118000000.0,179000000.0,57000000.0,106000000.0,155000000.0,157000000.0,68000000.0,127000000.0,182000000.0,199000000.0,45000000.0,80000000.0,117000000.0,230000000.0,55000000.0,79000000.0,113000000.0,190000000.0,39000000.0,87000000.0,112000000.0,126000000.0,45000000.0,69000000.0,92000000.0,137000000.0,20000000.0,39000000.0,70000000.0,115000000.0,41000000.0,61000000.0,80000000.0,88000000.0,,43000000.0,65000000.0,99000000.0,,48000000.0,70000000.0,88000000.0,24000000.0,51000000.0,75000000.0
AllowanceForDoubtfulAccountsReceivableCurrent / USD,,,,,12000000.0,12000000.0,12000000.0,10000000.0,10000000.0,10000000.0,10000000.0,9000000.0,9000000.0,9000000.0,9000000.0,10000000.0,10000000.0,10000000.0,10000000.0,11000000.0,11000000.0,11000000.0,11000000.0,16000000.0,16000000.0,16000000.0,16000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,11000000.0,11000000.0,11000000.0,11000000.0,8000000.0,7000000.0,7000000.0,6000000.0,8000000.0,8000000.0,8000000.0,8000000.0,11000000.0,11000000.0,11000000.0,11000000.0,7000000.0,7000000.0,7000000.0,7000000.0,9000000.0,9000000.0,9000000.0,9000000.0,7000000.0,7000000.0,7000000.0,7000000.0,6000000.0,6000000.0,6000000.0
