fact_unit,2009-08-07,2009-11-06,2010-03-01,2010-05-07,2010-08-05,2010-10-29,2011-02-28,2011-05-02,2011-08-04,2011-11-02,2012-02-29,2012-05-02,2012-07-31,2012-11-01,2013-02-26,2013-04-30,2013-08-01,2013-10-29,2014-02-25,2014-04-29,2014-07-31,2014-10-28,2015-02-24,2015-04-28,2015-07-30,2015-10-27,2016-02-23,2016-05-02,2016-07-28,2016-11-01,2017-02-21,2017-05-01,2017-07-27,2017-10-30,2018-02-22,2018-05-01,2018-07-26,2018-10-30,2019-02-28,2019-04-30,2019-07-25,2019-10-29,2020-02-27,2020-04-30,2020-07-28,2020-07-30,2020-10-27,2021-02-25,2021-04-27,2021-07-29,2021-11-02,2022-02-24,2022-05-03,2022-07-28,2022-11-01,2023-02-23,2023-05-02,2023-07-27,2023-11-01,2024-02-22,2024-04-30,2024-07-25,2024-10-29,2025-02-27,2025-04-29,2025-07-31,2025-10-28
AccountsPayableCurrent / USD,1031000000.0,1031000000.0,1031000000.0,1347000000.0,1347000000.0,1347000000.0,1347000000.0,1362000000.0,1362000000.0,1362000000.0,1362000000.0,1419000000.0,1419000000.0,1397000000.0,1321000000.0,1423000000.0,1423000000.0,1423000000.0,1423000000.0,1407000000.0,1407000000.0,1407000000.0,1407000000.0,1580000000.0,1580000000.0,1580000000.0,1580000000.0,1310000000.0,1310000000.0,1310000000.0,1310000000.0,1342000000.0,1342000000.0,1342000000.0,1342000000.0,1503000000.0,1503000000.0,1503000000.0,1503000000.0,1511000000.0,1511000000.0,1511000000.0,1511000000.0,1752000000.0,1752000000.0,1752000000.0,1752000000.0,1752000000.0,1980000000.0,1980000000.0,1980000000.0,1980000000.0,2002000000.0,2002000000.0,2002000000.0,2002000000.0,2359000000.0,2359000000.0,2359000000.0,2359000000.0,1983000000.0,1983000000.0,1983000000.0,1983000000.0,2000000000.0,2000000000.0,2000000000.0
AccountsReceivableNetCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788000000.0,788000000.0,788000000.0,788000000.0,788000000.0,1130000000.0,1130000000.0,1130000000.0,1130000000.0,1398000000.0,1398000000.0,1398000000.0,1398000000.0,1695000000.0,1695000000.0,1695000000.0,1695000000.0,2016000000.0,2016000000.0,2016000000.0,2016000000.0,2169000000.0,2169000000.0,2169000000.0
AccountsReceivableNetNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106000000.0,122000000.0,122000000.0,122000000.0,122000000.0,122000000.0,,,,,,,,4000000.0,62000000.0,62000000.0,62000000.0
AccruedLiabilitiesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390000000.0,390000000.0,390000000.0,390000000.0,422000000.0,422000000.0,422000000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,2019000000.0,2019000000.0,2019000000.0,2231000000.0,2231000000.0,2231000000.0,,1865000000.0,1865000000.0,1865000000.0,1865000000.0,1408000000.0,1408000000.0,1408000000.0,113000000.0,123000000.0,123000000.0,123000000.0,123000000.0,74000000.0,74000000.0,74000000.0,74000000.0,76000000.0,76000000.0,76000000.0,76000000.0,85000000.0,85000000.0,85000000.0,85000000.0,99000000.0,99000000.0,99000000.0,99000000.0,114000000.0,114000000.0,114000000.0,114000000.0,82000000.0,82000000.0,82000000.0,82000000.0,86000000.0,86000000.0,86000000.0,86000000.0,86000000.0,94000000.0,94000000.0,94000000.0,94000000.0,98000000.0,98000000.0,98000000.0,98000000.0,106000000.0,106000000.0,106000000.0,106000000.0,114000000.0,114000000.0,114000000.0,114000000.0,124000000.0,124000000.0,124000000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,167000000.0,167000000.0,167000000.0,37000000.0,37000000.0,37000000.0,167000000.0,-76000000.0,-76000000.0,-76000000.0,37000000.0,-139000000.0,-139000000.0,-139000000.0,-76000000.0,-87000000.0,-87000000.0,-87000000.0,-100000000.0,-13000000.0,-13000000.0,-13000000.0,-87000000.0,-58000000.0,-58000000.0,-58000000.0,-13000000.0,-56000000.0,-56000000.0,-56000000.0,-56000000.0,-53000000.0,-53000000.0,-53000000.0,-53000000.0,-43000000.0,-43000000.0,-43000000.0,-43000000.0,-50000000.0,-50000000.0,-50000000.0,-50000000.0,-69000000.0,-69000000.0,-69000000.0,-69000000.0,-69000000.0,-69000000.0,-69000000.0,-69000000.0,-69000000.0,-54000000.0,-54000000.0,-54000000.0,-54000000.0,-11000000.0,-11000000.0,-11000000.0,-11000000.0,-9000000.0,-9000000.0,-9000000.0,-9000000.0,,0.0,0.0
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21000000.0,21000000.0,21000000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,25000000.0,,4000000.0,8000000.0,22000000.0,1000000.0,2000000.0,14000000.0,14000000.0,5000000.0,9000000.0,18000000.0,12000000.0,5000000.0,15000000.0,25000000.0,25000000.0,2000000.0,6000000.0,12000000.0,38000000.0,20000000.0,14000000.0,20000000.0,18000000.0,6000000.0,12000000.0,17000000.0,27000000.0,6000000.0,12000000.0,18000000.0,24000000.0,5000000.0,10000000.0,15000000.0,22000000.0,5000000.0,5000000.0,5000000.0,21000000.0,5000000.0,5000000.0,5000000.0,5000000.0,19000000.0,7000000.0,7000000.0,7000000.0,24000000.0,6000000.0,6000000.0,6000000.0,30000000.0,7000000.0,7000000.0,7000000.0,39000000.0,8000000.0,8000000.0,8000000.0,42000000.0,12000000.0,12000000.0,12000000.0
AllocatedShareBasedCompensationExpense / USD,,,,,16000000.0,25000000.0,,,,,,,,,35000000.0,,,,30000000.0,,,,35000000.0,,,,27000000.0,,,,40000000.0,,,,29000000.0,,,,34000000.0,,,,23000000.0,,,,,21000000.0,,,,29000000.0,,,,29000000.0,,,,39000000.0,,,,42000000.0,,,
AllowanceForDoubtfulAccountsReceivableCurrent / USD,39000000.0,39000000.0,39000000.0,53000000.0,53000000.0,53000000.0,53000000.0,85000000.0,85000000.0,85000000.0,85000000.0,75000000.0,75000000.0,75000000.0,75000000.0,75000000.0,75000000.0,75000000.0,75000000.0,66000000.0,66000000.0,66000000.0,66000000.0,68000000.0,68000000.0,68000000.0,68000000.0,62000000.0,62000000.0,62000000.0,62000000.0,62000000.0,62000000.0,62000000.0,62000000.0,54000000.0,54000000.0,54000000.0,54000000.0,52000000.0,52000000.0,52000000.0,52000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,188000000.0,188000000.0,188000000.0,188000000.0,193000000.0,193000000.0,193000000.0,193000000.0,347000000.0,347000000.0,347000000.0,347000000.0,360000000.0,360000000.0,360000000.0,360000000.0,352000000.0,352000000.0,352000000.0
