fact_unit,2010-08-02,2010-11-01,2011-03-01,2011-04-29,2011-07-29,2011-10-31,2012-02-29,2012-05-01,2012-07-27,2012-11-01,2013-03-01,2013-04-30,2013-07-31,2013-10-31,2014-02-27,2014-04-30,2014-07-30,2014-10-30,2015-02-26,2015-04-30,2015-07-31,2015-10-30,2016-02-26,2016-04-28,2016-07-28,2016-10-28,2017-02-24,2017-04-27,2017-07-28,2017-10-31,2018-02-28,2018-04-30,2018-07-27,2018-10-30,2019-02-27,2019-04-30,2019-07-31,2019-10-30,2020-02-27,2020-04-30,2020-07-31,2020-10-30,2021-02-25,2021-04-29,2021-07-29,2021-10-28,2022-02-25,2022-04-28,2022-07-28,2022-10-27,2023-02-24,2023-04-27,2023-07-27,2023-10-26,2024-02-27,2024-04-29,2024-07-30,2024-10-30,2025-02-27,2025-04-29,2025-07-30,2025-10-29
AccountsPayableCurrent / USD,194004000.0,137761000.0,178391000.0,251590000.0,221374000.0,127995000.0,169700000.0,303395000.0,247904000.0,120221000.0,177437000.0,319462000.0,267990000.0,163543000.0,199787000.0,338026000.0,239976000.0,142777000.0,214596000.0,370002000.0,233549000.0,154511000.0,236294000.0,375995000.0,236868000.0,170582000.0,246554000.0,438705000.0,265349000.0,199922000.0,230728000.0,465928000.0,273309000.0,209062000.0,245249000.0,467795000.0,300232000.0,204706000.0,237835000.0,472487000.0,342335000.0,214309000.0,261963000.0,517620000.0,346272000.0,268412000.0,266753000.0,634998000.0,439453000.0,414156000.0,398697000.0,685946000.0,604225000.0,442226000.0,406667000.0,739749000.0,485100000.0,429436000.0,508672000.0,907806000.0,515645000.0,401702000.0
AccountsReceivableGrossCurrent / USD,,,,,,,80705000.0,,,,84039000.0,,,,86177000.0,,,,14150000.0,,,,17558000.0,,,,17835000.0,,,,18533000.0,,,,26681000.0,,,,16451000.0,,,,18455000.0,,,,33553000.0,,,,27724000.0,,,,32793000.0,,,,60966000.0,,,
AccruedBonusesCurrentAndNoncurrent / USD,,,,,,,,,,,29786000.0,,,,22549000.0,,,,26728000.0,,,,27296000.0,,,,29090000.0,,,,32226000.0,,,,31807000.0,,,,25261000.0,,,,22907000.0,,,,59897000.0,,,,76255000.0,,,,70609000.0,,,,30346000.0,,,
AccruedLiabilitiesCurrent / USD,61355000.0,54016000.0,33886000.0,25429000.0,70816000.0,66214000.0,41704000.0,29096000.0,79794000.0,70718000.0,49140000.0,30111000.0,83609000.0,98755000.0,48186000.0,30413000.0,79844000.0,64737000.0,49301000.0,28069000.0,89200000.0,75222000.0,54085000.0,32188000.0,80480000.0,77298000.0,56591000.0,49370000.0,114993000.0,126654000.0,64387000.0,48982000.0,98225000.0,87887000.0,65482000.0,45504000.0,83271000.0,75639000.0,58607000.0,47658000.0,81626000.0,81459000.0,60813000.0,62614000.0,139661000.0,145420000.0,143694000.0,134670000.0,184437000.0,231794000.0,264877000.0,179552000.0,195529000.0,210448000.0,168521000.0,126093000.0,170658000.0,157172000.0,134676000.0,99557000.0,152978000.0,185118000.0
AccumulatedAmortizationDeferredFinanceCosts / USD,,,,,,,-1160000.0,,,,1652000.0,,,,1581000.0,,,,1573000.0,,,,1985000.0,,,,3144000.0,,,,3771000.0,,,,2982000.0,,,,3674000.0,,,,4107000.0,,,,4505000.0,,,,1194000.0,,,,2012000.0,,,,2744000.0,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,,,55526000.0,,,,59883000.0,,,,68256000.0,,,,77674000.0,,,,89132000.0,,,,98012000.0,,,,109381000.0,,,,122861000.0,,,,141642000.0,,,,161386000.0,,,,170026000.0,,,,191243000.0,,,,211513000.0,,,,233136000.0,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,659000.0,2168000.0,2226000.0,1927000.0,915000.0,-196000.0,2226000.0,1542000.0,3754000.0,3023000.0,2220000.0,2010000.0,554000.0,-216000.0,-134000.0,1002000.0,837000.0,418000.0,2912000.0,2181000.0,2239000.0,648000.0,-3662000.0,-9082000.0,-9852000.0,-13200000.0,-13729000.0,-12816000.0,-14505000.0,-13852000.0,-14078000.0,-12544000.0,-9874000.0,-7749000.0,-7328000.0,-5554000.0,-8855000.0,-7635000.0,-10997000.0,-11052000.0,-11084000.0,-13805000.0,-10359000.0,-24299000.0,-24732000.0,-21602000.0,-14019000.0,-6150000.0,-7005000.0,-9087000.0,-7484000.0,3900000.0,1668000.0,-708000.0,5895000.0,4555000.0,10853000.0,6744000.0,6582000.0,5140000.0,-920000.0,-2431000.0
AdditionalPaidInCapitalCommonStock / USD,,,,,211091000.0,214683000.0,218744000.0,226554000.0,232676000.0,236623000.0,243180000.0,250595000.0,256973000.0,265129000.0,276334000.0,286380000.0,297120000.0,305831000.0,310503000.0,319278000.0,325415000.0,329588000.0,338620000.0,350758000.0,356410000.0,361553000.0,374138000.0,384132000.0,387890000.0,399071000.0,403162000.0,412314000.0,416603000.0,420946000.0,426750000.0,437878000.0,442614000.0,449276000.0,453193000.0,463522000.0,472390000.0,480478000.0,485239000.0,495251000.0,503271000.0,513030000.0,519579000.0,526328000.0,535046000.0,542858000.0,551963000.0,558755000.0,564641000.0,570855000.0,575776000.0,586595000.0,593081000.0,600009000.0,606177000.0,620278000.0,626347000.0,632523000.0
AdjustmentForAmortization / USD,1307000.0,1872000.0,3722000.0,567000.0,1190000.0,1827000.0,2454000.0,444000.0,898000.0,1243000.0,2348000.0,320000.0,638000.0,962000.0,1559000.0,321000.0,622000.0,922000.0,1284000.0,328000.0,696000.0,1075000.0,1237000.0,278000.0,532000.0,771000.0,1387000.0,339000.0,735000.0,1288000.0,1015000.0,365000.0,743000.0,1132000.0,1639000.0,470000.0,938000.0,1408000.0,1568000.0,375000.0,713000.0,1049000.0,1793000.0,336000.0,655000.0,975000.0,1389000.0,421000.0,723000.0,1064000.0,1431000.0,2192000.0,4358000.0,6523000.0,1739000.0,2135000.0,4237000.0,6425000.0,8644000.0,,4201000.0,6514000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,6709000.0,,,,6429000.0,,,,7790000.0,,,,8233000.0,,,,8465000.0,,,,8150000.0,,,,9065000.0,,,,9543000.0,,,,9902000.0,3321000.0,3321000.0,3321000.0,12482000.0,3259000.0,3259000.0,3259000.0,12874000.0,3654000.0,3654000.0,3654000.0,13472000.0,3837000.0,3837000.0,3837000.0,14516000.0,3657000.0,3657000.0,3657000.0,15187000.0,4923000.0,4923000.0,4923000.0,14879000.0,5328000.0,5328000.0,5328000.0
