fact_unit,2009-07-29,2009-10-28,2010-02-05,2010-04-28,2010-07-29,2010-10-29,2011-02-04,2011-04-27,2011-07-27,2011-10-26,2012-02-01,2012-04-25,2012-07-25,2012-10-24,2013-01-31,2013-04-24,2013-07-24,2013-10-23,2014-01-31,2014-04-23,2014-07-23,2014-10-22,2015-01-29,2015-04-22,2015-07-22,2015-10-21,2016-01-27,2016-04-27,2016-07-27,2016-10-26,2017-01-25,2017-04-26,2017-07-26,2017-10-25,2018-01-24,2018-04-25,2018-07-25,2018-10-24,2019-01-23,2019-04-24,2019-07-24,2019-10-23,2020-01-22,2020-04-22,2020-07-29,2020-10-21,2021-01-27,2021-04-28,2021-07-28,2021-10-27,2022-01-26,2022-04-27,2022-07-27,2022-10-26,2023-01-25,2023-04-26,2023-07-26,2023-10-25,2024-01-24,2024-04-24,2024-07-24,2024-10-23,2025-01-22,2025-04-25,2025-07-24,2025-10-22
AcceleratedShareRepurchaseProgramAdjustment / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-460000000.0,,
AccountsPayableAndAccruedLiabilitiesCurrent / USD,,5319000000.0,5318000000.0,5003000000.0,5003000000.0,5003000000.0,5003000000.0,6488000000.0,6488000000.0,6488000000.0,6488000000.0,7579000000.0,7579000000.0,7579000000.0,7579000000.0,8453000000.0,8453000000.0,8453000000.0,8453000000.0,8837000000.0,8837000000.0,8837000000.0,8837000000.0,9246000000.0,9246000000.0,9246000000.0,9246000000.0,7727000000.0,7727000000.0,7727000000.0,7727000000.0,10016000000.0,10016000000.0,10016000000.0,10016000000.0,10036000000.0,10036000000.0,10036000000.0,10036000000.0,10223000000.0,10223000000.0,10223000000.0,10223000000.0,10663000000.0,10663000000.0,10663000000.0,10663000000.0,8442000000.0,8442000000.0,8442000000.0,8442000000.0,8382000000.0,8382000000.0,8382000000.0,8382000000.0,9121000000.0,9121000000.0,9121000000.0,9121000000.0,10904000000.0,10904000000.0,10904000000.0,10904000000.0,10375000000.0,10375000000.0,10375000000.0
AccountsPayableTradeCurrent / USD,,,,,,,1793000000.0,,,,2649000000.0,,,,3389000000.0,,,,3550000000.0,,,,4155000000.0,,,,4344000000.0,,,,3243000000.0,,,,4004000000.0,,,,4614000000.0,,,,4709000000.0,,,,4790000000.0,,,,2937000000.0,,,,3205000000.0,,,,3921000000.0,,,,4613000000.0,,,
AccruedIncomeTaxesCurrent / USD,,1007000000.0,1007000000.0,878000000.0,878000000.0,878000000.0,878000000.0,1493000000.0,1493000000.0,1493000000.0,1493000000.0,1245000000.0,1245000000.0,1245000000.0,1245000000.0,1426000000.0,1426000000.0,1426000000.0,1426000000.0,1490000000.0,1490000000.0,1490000000.0,1490000000.0,1647000000.0,1647000000.0,1647000000.0,1647000000.0,1203000000.0,1203000000.0,1203000000.0,1203000000.0,1188000000.0,1188000000.0,1188000000.0,1188000000.0,1223000000.0,1223000000.0,1223000000.0,1223000000.0,1155000000.0,1155000000.0,1155000000.0,1155000000.0,1209000000.0,1209000000.0,1209000000.0,1209000000.0,1015000000.0,1015000000.0,1015000000.0,1015000000.0,879000000.0,879000000.0,879000000.0,879000000.0,1002000000.0,1002000000.0,1002000000.0,1002000000.0,994000000.0,994000000.0,994000000.0,994000000.0,982000000.0,982000000.0,982000000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,11845000000.0,11845000000.0,11845000000.0,14608000000.0,15141000000.0,15141000000.0,14608000000.0,16558000000.0,16558000000.0,16558000000.0,16558000000.0,18388000000.0,18388000000.0,18388000000.0,18388000000.0,20068000000.0,20068000000.0,20068000000.0,20068000000.0,21568000000.0,21568000000.0,21568000000.0,21568000000.0,23705000000.0,23705000000.0,23705000000.0,23705000000.0,27187000000.0,27187000000.0,27187000000.0,27187000000.0,26237000000.0,26237000000.0,26237000000.0,26237000000.0,26985000000.0,26985000000.0,26985000000.0,26985000000.0,25739000000.0,25739000000.0,25739000000.0,25739000000.0,22918000000.0,22918000000.0,22918000000.0,22918000000.0,22648000000.0,22648000000.0,22648000000.0,22648000000.0,21779000000.0,21779000000.0,21779000000.0,21779000000.0,22725000000.0,22725000000.0,22725000000.0,22725000000.0,22214000000.0,22214000000.0,22214000000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-2901000000.0,-2901000000.0,-2901000000.0,-2674000000.0,-2674000000.0,-2674000000.0,-1173000000.0,-2768000000.0,-2768000000.0,-2768000000.0,-2674000000.0,-3557000000.0,-3557000000.0,-3557000000.0,-2768000000.0,-3557000000.0,-3557000000.0,-3557000000.0,-2768000000.0,-3888000000.0,-3888000000.0,-3888000000.0,-3557000000.0,-2554000000.0,-2554000000.0,-2554000000.0,-3888000000.0,-4206000000.0,-4206000000.0,-4206000000.0,-4558000000.0,-4643000000.0,-4643000000.0,-4643000000.0,-4643000000.0,-4274000000.0,-4274000000.0,-4274000000.0,-4274000000.0,-4622000000.0,-4622000000.0,-4622000000.0,-4622000000.0,-4438000000.0,-4438000000.0,-4438000000.0,-4438000000.0,-4884000000.0,-4884000000.0,-4884000000.0,-4438000000.0,-3570000000.0,-3570000000.0,-3570000000.0,-4884000000.0,-3855000000.0,-3855000000.0,-3855000000.0,-3570000000.0,-4254000000.0,-4254000000.0,-4254000000.0,-3855000000.0,-4950000000.0,-4950000000.0,-4950000000.0
AllowanceForDoubtfulAccountsReceivableCurrent / USD,133000000.0,133000000.0,133000000.0,160000000.0,160000000.0,160000000.0,86000000.0,185000000.0,185000000.0,185000000.0,133000000.0,177000000.0,177000000.0,177000000.0,160000000.0,202000000.0,202000000.0,202000000.0,185000000.0,384000000.0,384000000.0,384000000.0,177000000.0,275000000.0,275000000.0,275000000.0,202000000.0,333000000.0,333000000.0,333000000.0,384000000.0,397000000.0,397000000.0,397000000.0,275000000.0,241000000.0,241000000.0,241000000.0,333000000.0,249000000.0,249000000.0,249000000.0,397000000.0,255000000.0,255000000.0,255000000.0,241000000.0,301000000.0,301000000.0,301000000.0,249000000.0,319000000.0,319000000.0,320000000.0,255000000.0,340000000.0,340000000.0,340000000.0,301000000.0,337000000.0,337000000.0,337000000.0,319000000.0,325000000.0,325000000.0,325000000.0
AmortizationOfIntangibleAssets / USD,,,,,57000000.0,86000000.0,,,,,,,,245000000.0,190000000.0,80000000.0,161000000.0,245000000.0,324000000.0,82000000.0,163000000.0,244000000.0,331000000.0,86000000.0,169000000.0,257000000.0,330000000.0,88000000.0,179000000.0,267000000.0,344000000.0,89000000.0,249000000.0,405000000.0,354000000.0,169000000.0,336000000.0,501000000.0,567000000.0,165000000.0,339000000.0,506000000.0,663000000.0,160000000.0,324000000.0,480000000.0,673000000.0,133000000.0,213000000.0,292000000.0,618000000.0,76000000.0,151000000.0,226000000.0,371000000.0,75000000.0,150000000.0,226000000.0,302000000.0,76000000.0,153000000.0,231000000.0,301000000.0,81000000.0,163000000.0,250000000.0
Assets / USD,31991000000.0,32094000000.0,32094000000.0,33465000000.0,33465000000.0,33465000000.0,33465000000.0,51767000000.0,51767000000.0,51767000000.0,51767000000.0,55201000000.0,55201000000.0,55201000000.0,55201000000.0,61547000000.0,61547000000.0,61547000000.0,61547000000.0,67100000000.0,67100000000.0,67100000000.0,61547000000.0,66904000000.0,66904000000.0,66904000000.0,67100000000.0,68005000000.0,68005000000.0,68005000000.0,66904000000.0,77956000000.0,77956000000.0,77956000000.0,68005000000.0,71987000000.0,71987000000.0,71987000000.0,77956000000.0,70507000000.0,70507000000.0,70507000000.0,71987000000.0,56312000000.0,56312000000.0,56312000000.0,70507000000.0,42434000000.0,42434000000.0,42434000000.0,56312000000.0,41511000000.0,41511000000.0,41511000000.0,42434000000.0,43135000000.0,43135000000.0,43135000000.0,41511000000.0,47957000000.0,47957000000.0,47957000000.0,43135000000.0,48935000000.0,48935000000.0,48935000000.0
AssetsCurrent / USD,12894000000.0,12986000000.0,12986000000.0,13650000000.0,13650000000.0,13650000000.0,13650000000.0,18098000000.0,18098000000.0,18098000000.0,18098000000.0,20539000000.0,20539000000.0,20539000000.0,20539000000.0,24156000000.0,24156000000.0,24156000000.0,24156000000.0,26225000000.0,26225000000.0,26225000000.0,26225000000.0,24694000000.0,24694000000.0,24694000000.0,24694000000.0,26912000000.0,26912000000.0,26912000000.0,26912000000.0,23927000000.0,23927000000.0,23927000000.0,23927000000.0,18497000000.0,18497000000.0,18497000000.0,18497000000.0,15731000000.0,15731000000.0,15731000000.0,15731000000.0,15530000000.0,15530000000.0,15530000000.0,15530000000.0,12919000000.0,12919000000.0,12919000000.0,12919000000.0,12654000000.0,12654000000.0,12654000000.0,12654000000.0,15003000000.0,15003000000.0,15003000000.0,15003000000.0,17718000000.0,17718000000.0,17718000000.0,17718000000.0,18570000000.0,18570000000.0,18570000000.0
